key,source,target
Loc_Subtitles/NURSE_HW2_00011,(CARNIVAL NURSE)\\\\The operation was a success. Yay.,(癫佬护士)\\\\手术成功了。耶。
Loc_Subtitles/NURSE_HW2_00019a,(CARNIVAL NURSE)\\\\The patient is suffering from…,(癫佬护士)\\\\病人正在遭受...
Loc_Subtitles/NURSE_HW2_00003,(CARNIVAL NURSE)\\\\The state of the art Fazbear First Aid station comes equipped with the finest life\\saving tools.,(癫佬护士)\\\\最先进的费斯熊急救站配备了最好的救生工具。
Loc_Subtitles/NURSE_HW2_00014,(CARNIVAL NURSE)\\\\This candy is legally binding.,(癫佬护士)\\\\这颗糖果具有法律约束力。
Loc_Subtitles/NURSE_HW2_00002,(CARNIVAL NURSE)\\\\This training session simulates actual emergency situations you will encounter on a\\day to day basis.,(癫佬护士)\\\\这个培训课程模拟了你在\\日常工作中会遇到的真实的紧急情况。
Loc_Subtitles/NURSE_HW2_00016,(CARNIVAL NURSE)\\\\To calm a patient. Apply the relaxation mask until the outburst is under control.,(癫佬护士)\\\\为了安抚病人。请使用放松面具，直到情绪得到控制。
Loc_Subtitles/NURSE_HW2_00022,(CARNIVAL NURSE)\\\\Trampled by fans.,(癫佬护士)\\\\被粉丝踩伤。
Loc_Subtitles/NURSE_HW2_00030a,(CARNIVAL NURSE)\\\\Unclassified Injury.,(癫佬护士)\\\\未分类的伤害。
Loc_Subtitles/NURSE_HW2_00030,(CARNIVAL NURSE)\\\\Unclassified trauma.,(癫佬护士)\\\\未分类的创伤。
Loc_Subtitles/NURSE_HW2_00007,(CARNIVAL NURSE)\\\\Welcome back. The patient is prepped and ready.,(癫佬护士)\\\\欢迎回来。病人已经准备好了。
Loc_Subtitles/NURSE_HW2_00001,(CARNIVAL NURSE)\\\\Welcome to First Aid.,(癫佬护士)\\\\欢迎来到急救中心。
Loc_Subtitles/NURSE_HW2_00008b,(CARNIVAL NURSE)\\\\You are now qualified to administer medical support in all\\Fazbear Entertainment franchises.,(癫佬护士)\\\\你现在有资格在所有\\费斯娱乐连锁店提供医疗支持。
Loc_Subtitles/NURSE_HW2_00004,"(CARNIVAL NURSE)\\\\Your goal is simple: save the patient, avoid lawsuits, and give the patient a candy.",(癫佬护士)\\\\你的目标很简单：救治病人，避免诉讼，给病人一颗糖果。
Loc_Subtitles/CASSIE_00018,(CASSIE)\\\\(Cassie shocked),(凯西)\\\\(凯西 惊讶)
Loc_Subtitles/STAFF_HW2_00001,(CHEF BOT)\\\\We are still open.\\\\Still open.Still open. Still open.,(厨师机器人)\\\\我们还在营业。\\\\还在营业。还在营业。还在营业。
Loc_Subtitles/GL_CHICA_HW2_00005,(CHICA)\\\\Back off! I’m starving!,(奇卡)\\\\滚开！我饿死了！
Loc_Subtitles/GL_CHICA_HW2_00018,(CHICA)\\\\Do you want me to starve!?,(奇卡)\\\\你想让我饿死吗！？
Loc_Subtitles/GL_CHICA_HW2_00017,(CHICA)\\\\Don’t make me wait any longer.,(奇卡)\\\\别让我等太久。
Loc_Subtitles/GL_CHICA_HW2_00007,(CHICA)\\\\Finally!!,(奇卡)\\\\终于！！
Loc_Subtitles/GL_CHICA_HW2_00015,(CHICA)\\\\Fitness through food.,(奇卡)\\\\通过食物保持健康。
Loc_Subtitles/GL_CHICA_HW2_00019,(CHICA)\\\\I need to be fit!!,(奇卡)\\\\我需要保持健康！！
Loc_Subtitles/GL_CHICA_HW2_00001,(CHICA)\\\\I smell pizza!,(奇卡)\\\\我闻到披萨了！
Loc_Subtitles/GL_CHICA_HW2_00013,(CHICA)\\\\Is that for me?,(奇卡)\\\\那是给我的吗？
Loc_Subtitles/GL_CHICA_HW2_00021,(CHICA)\\\\I’m so full.,(奇卡)\\\\我吃得太饱了。
Loc_Subtitles/GL_CHICA_HW2_00004,(CHICA)\\\\I’m starving!,(奇卡)\\\\我饿死了！
Loc_Subtitles/GL_CHICA_HW2_00023,(CHICA)\\\\I’m stuffed.,(奇卡)\\\\我撑死了。
Loc_Subtitles/GL_CHICA_HW2_00010,(CHICA)\\\\Just a little nibble.,(奇卡)\\\\就尝一小口。
Loc_Subtitles/GL_CHICA_HW2_00003,(CHICA)\\\\Move!,(奇卡)\\\\快点！
Loc_Subtitles/GL_CHICA_HW2_00022,(CHICA)\\\\Nap time.,(奇卡)\\\\小睡一会儿。
Loc_Subtitles/GL_CHICA_HW2_00020,(CHICA)\\\\Now I feel all logy.,(奇卡)\\\\现在我觉得很没精神。
Loc_Subtitles/GL_CHICA_HW2_00008,(CHICA)\\\\Order up!,(奇卡)\\\\上菜了！
Loc_Subtitles/GL_CHICA_HW2_00002,(CHICA)\\\\Outta my way!,(奇卡)\\\\让开！
Loc_Subtitles/GL_CHICA_HW2_00014,"(CHICA)\\\\Pizza Pizza, where’s my pizza?",(奇卡)\\\\披萨披萨，我的披萨在哪里？
Loc_Subtitles/GL_CHICA_HW2_00006,(CHICA)\\\\Pizza!!!,(奇卡)\\\\披萨！！！
Loc_Subtitles/GL_CHICA_HW2_00009,(CHICA)\\\\Something smells good.,(奇卡)\\\\有什么东西闻起来很香。
Loc_Subtitles/GL_CHICA_HW2_00012,(CHICA)\\\\What ya making over there?,(奇卡)\\\\你在那边做什么？
Loc_Subtitles/GL_CHICA_HW2_00016,(CHICA)\\\\What’s taking so long?,(奇卡)\\\\怎么这么慢？
Loc_Subtitles/GL_CHICA_HW2_00011,(CHICA)\\\\Yumm…,(奇卡)\\\\好吃...
Loc_Subtitles/BABY_HW2_00023,(CIRCUS BABY)\\\\Clock in.,(马戏团宝贝)\\\\打卡。
Loc_Subtitles/BABY_HW2_00013,(CIRCUS BABY)\\\\Do I need to call HR?,(马戏团宝贝)\\\\我需要打电话给人力资源部吗？
Loc_Subtitles/BABY_HW2_00014a,(CIRCUS BABY)\\\\Flashlight tag.,(马戏团宝贝)\\\\手电筒捉迷藏。
Loc_Subtitles/BABY_HW2_00004,(CIRCUS BABY)\\\\For your first task… You need to play…,(马戏团宝贝)\\\\你的第一个任务...你需要玩...
Loc_Subtitles/BABY_HW2_00026,(CIRCUS BABY)\\\\Go on. Eat it.,(马戏团宝贝)\\\\快点。吃掉它。
Loc_Subtitles/BABY_HW2_00026a,(CIRCUS BABY)\\\\Go on. Take it.,(马戏团宝贝)\\\\快点。拿走它。
Loc_Subtitles/BABY_HW2_00020,(CIRCUS BABY)\\\\Good job. You are a very hard worker.,(马戏团宝贝)\\\\干得好。你是一个非常努力的工人。
Loc_Subtitles/BABY_HW2_00020_Alt,(CIRCUS BABY)\\\\Good job. You are a very hard worker.,(马戏团宝贝)\\\\干得好。你是一个非常努力的工人。
Loc_Subtitles/BABY_HW2_00007,(CIRCUS BABY)\\\\Hide and seek.,(马戏团宝贝)\\\\躲猫猫。
Loc_Subtitles/BABY_HW2_00018,(CIRCUS BABY)\\\\I feel bad for you.,(马戏团宝贝)\\\\我为你感到难过。
Loc_Subtitles/BABY_HW2_00018_Alt,(CIRCUS BABY)\\\\I feel bad for you.,(马戏团宝贝)\\\\我为你感到难过。
Loc_Subtitles/BABY_HW2_00017,(CIRCUS BABY)\\\\I like it here. It’s safe. Safe forever.,(马戏团宝贝)\\\\我喜欢这里。这里很安全。永远安全。
Loc_Subtitles/BABY_HW2_00017_Alt,(CIRCUS BABY)\\\\I like it here. It’s safe. Safe forever.,(马戏团宝贝)\\\\我喜欢这里。这里很安全。永远安全。
Loc_Subtitles/BABY_HW2_00028,(CIRCUS BABY)\\\\I recognize you...,(马戏团宝贝)\\\\我认识你...
Loc_Subtitles/BABY_HW2_00025,(CIRCUS BABY)\\\\Ice cream.,(马戏团宝贝)\\\\冰淇淋。
Loc_Subtitles/BABY_HW2_00025-001,(CIRCUS BABY)\\\\Ice cream.,(马戏团宝贝)\\\\冰淇淋。
Loc_Subtitles/BABY_HW2_00025-002,(CIRCUS BABY)\\\\Ice cream.,(马戏团宝贝)\\\\冰淇淋。
Loc_Subtitles/BABY_HW2_00003,(CIRCUS BABY)\\\\Let's Play Office.\\I will be the boss and you will be the worker.,(马戏团宝贝)\\\\让我们玩办公室游戏。\\我是老板，你是工人。
Loc_Subtitles/BABY_HW2_00022,(CIRCUS BABY)\\\\Look at the time.,(马戏团宝贝)\\\\看看时间。
Loc_Subtitles/BABY_HW2_00011,(CIRCUS BABY)\\\\Looks like you are underperforming.,(马戏团宝贝)\\\\看起来你的表现不佳。
Loc_Subtitles/BABY_HW2_00010,(CIRCUS BABY)\\\\Ready or not…,(马戏团宝贝)\\\\不管准备好没有...
Loc_Subtitles/BABY_HW2_00010_Alt,(CIRCUS BABY)\\\\Ready or not…,(马戏团宝贝)\\\\不管准备好没有...
Loc_Subtitles/BABY_HW2_00006,"(CIRCUS BABY)\\\\Red Light, Green Light…",(马戏团宝贝)\\\\红灯，绿灯...
Loc_Subtitles/BABY_HW2_00012,(CIRCUS BABY)\\\\This will go in your permanent record.,(马戏团宝贝)\\\\这会留在你的永久记录里。
Loc_Subtitles/BABY_HW2_00022a,(CIRCUS BABY)\\\\Time flies when you're having so much fun.,(马戏团宝贝)\\\\当你玩得很开心时，时间就过得很快。
Loc_Subtitles/BABY_HW2_00022b,(CIRCUS BABY)\\\\Time flies when you're having so much fun.,(马戏团宝贝)\\\\当你玩得很开心时，时间就过得很快。
Loc_Subtitles/BABY_HW2_00024,(CIRCUS BABY)\\\\Time to Clock Out.,(马戏团宝贝)\\\\下班时间到了。
Loc_Subtitles/BABY_HW2_00016,(CIRCUS BABY)\\\\Time to play.,(马戏团宝贝)\\\\玩的时间到了。
Loc_Subtitles/BABY_HW2_00005,(CIRCUS BABY)\\\\Tsk tsk. You’re late for work… For your first task…,(马戏团宝贝)\\\\啧啧。你上班迟到了...你的第一个任务...
Loc_Subtitles/BABY_HW2_00001,(CIRCUS BABY)\\\\Uh-oh. It’s so dark.,(马戏团宝贝)\\\\哎呀。好黑啊。
Loc_Subtitles/BABY_HW2_00015,(CIRCUS BABY)\\\\We can cheer you up with a little game.,(马戏团宝贝)\\\\我们可以用一个小游戏来让你开心一点。
Loc_Subtitles/BABY_HW2_00019,"(CIRCUS BABY)\\\\Well done, employee.",(马戏团宝贝)\\\\做得好，员工。
Loc_Subtitles/BABY_HW2_00027,(CIRCUS BABY)\\\\What makes you so special?,(马戏团宝贝)\\\\你有什么特别的？
Loc_Subtitles/BABY_HW2_00002,"(CIRCUS BABY)\\\\When the lights go out, we pass the time by playing make believe.",(马戏团宝贝)\\\\当灯灭了，我们就玩假装游戏来打发时间。
Loc_Subtitles/BABY_HW2_00009,"(CIRCUS BABY)\\\\When you find her, give her a controlled shock.",(马戏团宝贝)\\\\当你找到她，给她一个控制性的电击刺激。
Loc_Subtitles/BABY_HW2_00021,(CIRCUS BABY)\\\\Work day is over… You have earned this.,(马戏团宝贝)\\\\工作日结束了...你应得的。
Loc_Subtitles/BABY_HW2_00021-001,(CIRCUS BABY)\\\\Work day is over… You have earned this.,(马戏团宝贝)\\\\工作日结束了...你应得的。
Loc_Subtitles/BABY_HW2_00008,(CIRCUS BABY)\\\\You better check the cameras.,(马戏团宝贝)\\\\你最好检查一下摄像头。
Loc_Subtitles/shouldhaveknown1,(CIRCUS BABY)\\\\You should have known I would find you.,(马戏团宝贝)\\\\你应该知道我会找到你的。
Loc_Subtitles/BABY_HW2_00014,(CIRCUS BABY)\\\\You’re it.,(马戏团宝贝)\\\\你就是。
Loc_Subtitles/COSTUME_HW2_00006,(COSTUME BOT)\\\\Attention to detail is key.,(服装机器人)\\\\注意细节是关键。
Loc_Subtitles/COSTUME_HW2_00007,(COSTUME BOT)\\\\Be quick about it. Do not make them miss their cues.,(服装机器人)\\\\要快一点。不要让他们错过他们的提示。
Loc_Subtitles/COSTUME_HW2_00012,"(COSTUME BOT)\\\\Congratulations, your skills are suitable. Report to the GlamRock Salon for your\\next shift.",(服装机器人)\\\\恭喜你，你的技能很合适。请到摇滚沙龙报到你的\\下一班。
Loc_Subtitles/COSTUME_HW2_00002,(COSTUME BOT)\\\\Help these S.T.A.F.F. prepare for showtime.,(服装机器人)\\\\帮助这些S.T.A.F.F.准备表演。
Loc_Subtitles/COSTUME_HW2_00009,(COSTUME BOT)\\\\It is best practice to stay on their good side.,(服装机器人)\\\\最好的做法是和他们保持良好的关系。
Loc_Subtitles/COSTUME_HW2_00011,"(COSTUME BOT)\\\\Places, please!",(服装机器人)\\\\请就位！
Loc_Subtitles/COSTUME_HW2_00010,(COSTUME BOT)\\\\Showtime S.T.A.F.F. report to wardrobe.,(服装机器人)\\\\表演时间的S.T.A.F.F.请到服装部报道。
Loc_Subtitles/COSTUME_HW2_00008,(COSTUME BOT)\\\\Supernumerary talent can hold a grudge.,(服装机器人)\\\\过于出色的人才可能会被记恨。
Loc_Subtitles/COSTUME_HW2_00003,"(COSTUME BOT)\\\\They will need hats, glasses, and makeup.",(服装机器人)\\\\他们需要帽子，眼镜和化妆品。
Loc_Subtitles/COSTUME_HW2_00005,"(COSTUME BOT)\\\\When you are satisfied, push the ready button. Your next performer will enter.",(服装机器人)\\\\当你满意了，按下准备好的按钮。你的下一个表演者会进来。
Loc_Subtitles/COSTUME_HW2_00001,(COSTUME BOT)\\\\You must be the new wardrobe assistant.,(服装机器人)\\\\你一定是新来的服装助理。
Loc_Subtitles/COSTUME_HW2_00004,(COSTUME BOT)\\\\Your task is simple. Match the headshot.,(服装机器人)\\\\你的任务很简单。匹配头像。
Loc_Subtitles/DJMM_HW2_00001,(DJ Music Man)\\\\Oh yeah…,(DJ音乐人)\\\\哦，耶...
Loc_Subtitles/DREAD_HW2_00008a,(DREAD UNIT)\\\\Class begins.,(恐惧)\\\\课程开始。
Loc_Subtitles/DREAD_HW2_00009,(DREAD UNIT)\\\\Congratulations.,(恐惧)\\\\恭喜你。
Loc_Subtitles/DREAD_HW2_00012,(DREAD UNIT)\\\\Congratulations. You are now teaching at a 4th grade level.,(恐惧)\\\\恭喜你。你现在是四年级水平的教师。
Loc_Subtitles/DREAD_HW2_00005,(DREAD UNIT)\\\\Do not under any circumstances show them a mismatched pair.,(恐惧)\\\\在任何情况下，都不要给他们看不匹配的一对。
Loc_Subtitles/DREAD_HW2_00013,(DREAD UNIT)\\\\Good job. You are now teaching at a Junior high level.,(恐惧)\\\\干得好。你现在是初中水平的教师。
Loc_Subtitles/DREAD_HW2_00008,(DREAD UNIT)\\\\Great.,(恐惧)\\\\很好。
Loc_Subtitles/DREAD_HW2_00004,(DREAD UNIT)\\\\It is time for behavior training. Reveal the matching behavior cards to help them\\understand what is expected of them in normal everyday human situations.,(恐惧)\\\\行为训练的时间到了。揭示匹配的行为卡片，帮助他们\\理解在正常的日常人类情境中他们应该做什么。
Loc_Subtitles/DREAD_HW2_00002,"(DREAD UNIT)\\\\Motivation chips encourage our youth to one day develop a personality and become the\\next Freddy, Chica or TBD Pizzaplex star.",(恐惧)\\\\激励芯片鼓励我们的年轻人有朝一日培养出个性，成为\\下一个弗雷迪，奇卡或待定的披萨乐园明星。
Loc_Subtitles/DREAD_00053,(DREAD UNIT)\\\\Safety protocols deactivated.,(恐惧)\\\\安全协议已停用。
Loc_Subtitles/DREAD_HW2_00007,(DREAD UNIT)\\\\Teaching is simple. Just remember the cards.,(恐惧)\\\\教学很简单。只要记住卡片。
Loc_Subtitles/DREAD_00015,(DREAD UNIT)\\\\The next show will begin in 5 minutes.,(恐惧)\\\\下一场表演将在5分钟后开始。
Loc_Subtitles/DREAD_HW2_00003,(DREAD UNIT)\\\\Think of the S.T.A.F.F. bot in front of you as a blank canvas.,(恐惧)\\\\把你面前的S.T.A.F.F.机器人想象成一张白纸。
Loc_Subtitles/DREAD_HW2_00010,(DREAD UNIT)\\\\This endo is now qualified to interact with the public.,(恐惧)\\\\这个内骨架现在有资格与公众互动。
Loc_Subtitles/DREAD_HW2_00006,"(DREAD UNIT)\\\\To avoid potential tragedy, you will be shown the face up cards prior to the lesson.",(恐惧)\\\\为了避免潜在的悲剧，你将在课程前看到正面朝上的卡片。
Loc_Subtitles/DREAD_00016,(DREAD UNIT)\\\\Welcome to Freddy Fazbear’s Fazbear Theatre.,(恐惧)\\\\欢迎来到弗雷迪·费斯熊的费斯剧院。
Loc_Subtitles/DREAD_HW2_00001,"(DREAD UNIT)\\\\Welcome to the “playpen”. Here, young animatronic endoskeletons learn how to associate\\with guests.",(恐惧)\\\\欢迎来到“游乐场”。在这里，年轻的电子玩偶内骨架学习如何与\\客人交流。
Loc_Subtitles/DREAD_HW2_00014,(DREAD UNIT)\\\\Well done. You are now teaching at a High school level.,(恐惧)\\\\做得好。你现在是高中水平的教师。
Loc_Subtitles/DREAD_HW2_00015,(DREAD UNIT)\\\\You are now teaching at a community college level.,(恐惧)\\\\你现在是社区大学水平的教师。
Loc_Subtitles/DREAD_HW2_00011,(DREAD UNIT)\\\\You must be proud.,(恐惧)\\\\你一定很自豪。
Loc_Subtitles/FAZFORCE_HW2_00007,(FAZ FORCE AD)\\\\And their mysterious friends,(费斯军团广告)\\\\还有他们神秘的朋友
Loc_Subtitles/FAZFORCE_HW2_00012,(FAZ FORCE AD)\\\\Batteries not included.,(费斯军团广告)\\\\电池不包括在内。
Loc_Subtitles/FAZFORCE_HW2_00002,"(FAZ FORCE AD)\\\\Calling out from beyond time and space,",(费斯军团广告)\\\\从超越时空的地方呼唤，
Loc_Subtitles/FAZFORCE_HW2_00008,(FAZ FORCE AD)\\\\Combine them all to form…,(费斯军团广告)\\\\把他们全部组合起来，组成...
Loc_Subtitles/FAZFORCE_HW2_00009,(FAZ FORCE AD)\\\\FAZBOT-O-TRON.,(费斯军团广告)\\\\费斯机器人-奥特隆。
Loc_Subtitles/FAZFORCE_HW2_00003,"(FAZ FORCE AD)\\\\Faz Force Freddy summons his intergalactic band mates,\\the champions of FAZ FORCE!",(费斯军团广告)\\\\费斯军团弗雷迪召集他的星际乐队伙伴，\\费斯军团的冠军！
Loc_Subtitles/FAZFORCE_HW2_00011,(FAZ FORCE AD)\\\\Faz Force figures each sold separately.,(费斯军团广告)\\\\费斯军团的玩偶分开出售。
Loc_Subtitles/FAZFORCE_HW2_00013,(FAZ FORCE AD)\\\\Faz Force!,(费斯军团广告)\\\\费斯军团！
Loc_Subtitles/FAZFORCE_HW2_00001,"(FAZ FORCE AD)\\\\In the ancient past,",(费斯军团广告)\\\\在远古的过去，
Loc_Subtitles/FazForce_Ad__VO,"(FAZ FORCE AD)\\\\In the ancient past,\\Calling out from beyond time and space,\\Faz Force Freddy summons his intergalactic band mates,\\the champions of FAZ FORCE!\\ FAZ FORCE, CONVENE! \\…Mecha Pirate Foxy\\ Ready to rock! \\...Chipset Chica!\\ Ready to bawk!\\…Bionic Bonnie\\ I would never Let you down! \\And their mysterious friends\\ FAZ FORCE, ENGAGE!!\\Combine them all to form…\\FAZBOT-O-TRON.\\You won’t live a happy or successful life without them all!\\Faz Force figures each sold separately.\\Batteries not included.\\Faz Force!",(费斯军团广告)\\\\在远古的过去，\\从超越时空的地方呼唤，\\费斯军团弗雷迪召集他的星际乐队伙伴，\\费斯军团的冠军！\\费斯军团，集合！\\...机械海盗霍斯\\准备摇滚！\\...芯片奇卡！\\准备咯咯！\\...仿生邦尼\\我永远不会让你失望！\\还有他们神秘的朋友\\费斯军团，出击！！\\把他们全部组合起来，形成...\\费斯机器人-奥特隆。\\没有他们全部，你就无法过上快乐或成功的生活！\\费斯军团的玩偶分开出售。\\电池不包括在内。\\费斯军团！
Loc_Subtitles/FAZFORCE_HW2_00010,(FAZ FORCE AD)\\\\You won’t live a happy or successful life without them all!,(费斯军团广告)\\\\没有他们全部，你就无法过上快乐或成功的生活！
Loc_Subtitles/FAZFORCE_HW2_00006,(FAZ FORCE AD)\\\\…Bionic Bonnie,(费斯军团广告)\\\\...仿生邦尼
Loc_Subtitles/FAZFORCE_HW2_00005,(FAZ FORCE AD)\\\\…Chipset Chica!,(费斯军团广告)\\\\...芯片奇卡！
Loc_Subtitles/FAZFORCE_HW2_00004,(FAZ FORCE AD)\\\\…Mecha Pirate Foxy.,(费斯军团广告)\\\\...机械海盗霍斯。
Loc_Subtitles/FF_BONNIE_HW2_00001,(FAZ FORCE BONNIE)\\\\I would never let you down!,(费斯军团邦尼)\\\\我永远不会让你失望！
Loc_Subtitles/FF_CHICA_HW2_00001,(FAZ FORCE CHICA)\\\\Ready to bawk!,(费斯军团奇卡)\\\\准备咯咯！
Loc_Subtitles/FF_FOXY_HW2_00001,(FAZ FORCE FOXY)\\\\Ready to rock!,(费斯军团霍斯)\\\\准备摇滚！
Loc_Subtitles/FF_FREDDY_HW2_00002,(FAZ FORCE FREDDY)\\\\Faz Force engage!,(费斯军团弗雷迪)\\\\费斯军团出击！
Loc_Subtitles/FF_FREDDY_HW2_00001,"(FAZ FORCE FREDDY)\\\\Faz Force, convene!",(费斯军团弗雷迪)\\\\费斯军团集合！
Loc_Subtitles/FIZZ_HW2_00024,(FIZZ BOT)\\\\(Garbled overhead commands),(汽水机器人)\\\\(杂乱的广播指令)
Loc_Subtitles/FIZZ_HW2_00008,(FIZZ BOT)\\\\Be warned. Dumping ingredients may attract unwanted pests.,(汽水机器人)\\\\警告。倒掉原料可能会招来不受欢迎的害虫。
Loc_Subtitles/FIZZ_HW2_00009,(FIZZ BOT)\\\\Clock In. Job start now.,(汽水机器人)\\\\打卡。工作开始了。
Loc_Subtitles/FIZZ_HW2_00005,(FIZZ BOT)\\\\Convenience. Order display shows necessary ingredients.,(汽水机器人)\\\\方便。订单显示需要的原料。
Loc_Subtitles/FIZZ_HW2_00022a,(FIZZ BOT)\\\\Dump contaminated sugar.,(汽水机器人)\\\\倒掉被污染的糖。
Loc_Subtitles/FIZZ_HW2_00020,(FIZZ BOT)\\\\Executive order. Do this order. Do this order.,(汽水机器人)\\\\执行命令。做这个订单。做这个订单。
Loc_Subtitles/FIZZ_HW2_00005a,(FIZZ BOT)\\\\Fill ingredients.,(汽水机器人)\\\\填充原料。
Loc_Subtitles/FIZZ_HW2_00013,(FIZZ BOT)\\\\Give forced breaks.,(汽水机器人)\\\\给强制休息。
Loc_Subtitles/FIZZ_HW2_00014,"(FIZZ BOT)\\\\If S.T.A.F.F. strike, use SHUTDOWN button. Force reboot.",(汽水机器人)\\\\如果S.T.A.F.F.罢工，使用关机按钮。强制重启。
Loc_Subtitles/FIZZ_HW2_00007,"(FIZZ BOT)\\\\If error mistake, press “Trash” button. Dump bad ingredients down drain. This is both a waste\\of company time and money.",(汽水机器人)\\\\如果出错，按“垃圾”按钮。把坏的原料倒掉。这既浪费公司的时间和金钱。
Loc_Subtitles/FIZZ_HW2_00025,(FIZZ BOT)\\\\Make this. Do not fail. Make this. Do not fail.,(汽水机器人)\\\\做这个。不要失败。做这个。不要失败。
Loc_Subtitles/FIZZ_HW2_00015,(FIZZ BOT)\\\\Memory wipe will fix labor complaints.,(汽水机器人)\\\\内存擦除可以修复劳工抱怨问题。
Loc_Subtitles/FIZZ_HW2_00006,(FIZZ BOT)\\\\Mixture ready. Place in delivery unit. Press “Smile” button.,(汽水机器人)\\\\混合物准备好了。放在送货单元。按“微笑”按钮。
Loc_Subtitles/FIZZ_HW2_00004,(FIZZ BOT)\\\\New job. Instruction. Use container. Collect necessary ingredients. Make Fizzy Faz flavor syrup.,(汽水机器人)\\\\新工作。指示。使用容器。收集必要的原料。制作费斯汽水味道的糖浆。
Loc_Subtitles/FIZZ_HW2_00003,(FIZZ BOT)\\\\On file signature accepted.,(汽水机器人)\\\\文件签名已接受。
Loc_Subtitles/FIZZ_HW2_00023,(FIZZ BOT)\\\\Press flashing button on contaminated sugar dispenser.,(汽水机器人)\\\\按闪烁的按钮，控制被污染的糖分配器。
Loc_Subtitles/FIZZ_HW2_00017,(FIZZ BOT)\\\\Production is behind quota.,(汽水机器人)\\\\生产落后于定额。
Loc_Subtitles/FIZZ_HW2_00019,(FIZZ BOT)\\\\Push S.T.A.F.F. harder. Use Double Time button. Make them work faster.,(汽水机器人)\\\\推动S.T.A.F.F.更努力。使用加倍时间按钮。让他们工作得更快。
Loc_Subtitles/FIZZ_HW2_00010,(FIZZ BOT)\\\\Return and work. Same time tomorrow.,(汽水机器人)\\\\回来工作。明天同一时间。
Loc_Subtitles/FIZZ_HW2_00012,(FIZZ BOT)\\\\S.T.A.F.F. may become hostile.,(汽水机器人)\\\\S.T.A.F.F.可能会变得敌对。
Loc_Subtitles/FIZZ_HW2_00002,(FIZZ BOT)\\\\Sign form. Start work.,(汽水机器人)\\\\签署表格。开始工作。
Loc_Subtitles/FIZZ_HW2_00021,(FIZZ BOT)\\\\Warning. A maximum fill will spoil.,(汽水机器人)\\\\警告。最大填充会导致变质。
Loc_Subtitles/FIZZ_HW2_00022,(FIZZ BOT)\\\\Warning. Sugar is contaminated.,(汽水机器人)\\\\警告。糖被污染了。
Loc_Subtitles/FIZZ_HW2_00011,(FIZZ BOT)\\\\You are back.,(汽水机器人)\\\\你回来了。
Loc_Subtitles/FIZZ_HW2_00016,(FIZZ BOT)\\\\You are back.,(汽水机器人)\\\\你回来了。
Loc_Subtitles/FIZZ_HW2_00018,(FIZZ BOT)\\\\You are going to have to play a bit of catch up.,(汽水机器人)\\\\你得赶一赶了。
Loc_Subtitles/FIZZ_HW2_00001,(FIZZ BOT)\\\\You are here.,(汽水机器人)\\\\你在这里。
Loc_Subtitles/FUNTIMEFREDDY_HW2_00008,"(FUNTIME FREDDY)\\\\(distorted) Bon-Bon, let's not keep our friend wa-aiting!",(欢乐时光弗莱迪)\\\\(扭曲的声音)邦邦，别让我们的朋友等太久！
Loc_Subtitles/FUNTIMEFREDDY_HW2_00004,(FUNTIME FREDDY)\\\\(laughing) I know you're over there somewhere.,(欢乐时光弗莱迪)\\\\(笑声)我知道你在那边的某个地方。
Loc_Subtitles/FUNTIMEFREDDY_HW2_00007,(FUNTIME FREDDY)\\\\(singing) G-get ready for a surp-RISE!,(欢乐时光弗莱迪)\\\\(唱歌)准备好一个惊-喜吧！
Loc_Subtitles/FUNTIMEFREDDY_HW2_00002,(FUNTIME FREDDY)\\\\Bon-Bon say-say hi to our friends!,(欢乐时光弗莱迪)\\\\邦邦说-说你好，给我们的朋友们！
Loc_Subtitles/FUNTIMEFREDDY_HW2_00001,"(FUNTIME FREDDY)\\\\Bon-Bon, say hi to our friends!",(欢乐时光弗莱迪)\\\\邦邦，跟我们的朋友们打个招呼！
Loc_Subtitles/FUNTIMEFREDDY_HW2_00006,"(FUNTIME FREDDY)\\\\Hey Bon-Bon, go g-get 'em!",(欢乐时光弗莱迪)\\\\嘿，邦邦，去-去抓住他们！
Loc_Subtitles/FUNTIMEFREDDY_HW2_00005,(FUNTIME FREDDY)\\\\I see you over there in the dark! C-come on out!,(欢乐时光弗莱迪)\\\\我看见你在黑暗中！快-快出来吧！
Loc_Subtitles/FUNTIMEFREDDY_HW2_00003,(FUNTIME FREDDY)\\\\I-I know you're over there so-o-omewhere.,(欢乐时光弗莱迪)\\\\我-我知道你在那边的某-某个地方。
Loc_Subtitles/BONNIE_HW2_00005,(GLAM BONNIE)\\\\Enjoy Bonnie Bowl’s cutting edge computer graphics.,(摇滚邦尼)\\\\欣赏邦尼保龄球馆的尖端计算机图形。
Loc_Subtitles/BONNIE_HW2_00001,"(GLAM BONNIE)\\\\Hey, gang. Welcome to Bonnie Bowl.",(摇滚邦尼)\\\\嘿，伙计们。欢迎来到邦尼保龄球馆。
Loc_Subtitles/BONNIE_HW2_00004,(GLAM BONNIE)\\\\Lucky you! You have been upgraded to the “Bonnie’s Wild!” premier game package.,(摇滚邦尼)\\\\真幸运！你已经升级到了“邦尼的狂野！”高级游戏套餐。
Loc_Subtitles/BONNIE_HW2_00006,(GLAM BONNIE)\\\\No street shoes allowed.,(摇滚邦尼)\\\\禁止穿休闲鞋。
